latitude,longitude,vegetation_height_m,terrain_height_m,canopy_height_m,measurement_date,distance_from_query_km,cached_at,has_data
33.99669606022533,-118.18491009413223,2.211019345153452e-26,2.9416057363106555e-41,2.211019345153452e-26,Unknown,2.107862134812542,2026-02-21T17:50:12.440284,
34.14726835785288,-117.96666566566104,2.211019345153452e-26,2.9416057363106555e-41,2.211019345153452e-26,Unknown,2.9438031479082203,2026-02-21T17:50:16.120969,
34.10649897927248,-117.95534892854911,1.509185800760486e-36,1.3704698981096713e-42,1.5091872356901134e-36,Unknown,2.2652194560597305,2026-02-21T17:50:27.269926,
34.05020732919336,-118.01182969293482,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.742618033613452,2026-02-21T17:50:30.805705,
34.02778578143739,-118.01543672793407,1.5092311804099546e-36,1.977232133162317e-42,1.5092331534381924e-36,Unknown,1.3048669641327626,2026-02-21T17:50:34.272861,
34.029230929717684,-118.01515212940129,2.60891285091556e-29,2.6386450083236305e-42,2.60891285091556e-29,Unknown,0.9795944288430726,2026-02-21T17:50:37.697200,
34.03427161481383,-117.97892225093324,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.499128882063315,2026-02-21T17:50:41.271090,
34.02789232945989,-117.98049129149452,2.8640248589476827e-17,4.146442155937134e-42,2.8640248589476827e-17,Unknown,1.50349947477777,2026-02-21T17:50:44.771429,
34.02375660190497,-118.01590169098024,1.2866985343862325e-07,1.7207945141908754e-42,1.2866985343862325e-07,Unknown,0.8446382798754979,2026-02-21T17:50:55.555104,
34.04889987933511,-118.01198190489124,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.489330262223402,2026-02-21T17:50:59.256100,
34.0369120752449,-118.1895663158611,1.934789222131417e-30,2.9416057363106555e-41,1.934789222131417e-30,Unknown,0.6638057274961683,2026-02-21T17:51:02.727808,
34.08548067496784,-118.043681810209,9.178909802370903e-15,6.852349490548356e-43,9.178909802370903e-15,Unknown,2.378332035365943,2026-02-21T17:51:14.856548,
34.09268592210713,-118.042845610257,3.671014323620536e-18,8.96831017167883e-43,3.671014323620536e-18,Unknown,2.30598501939543,2026-02-21T17:51:18.341207,
34.12235884298667,-118.03783570397802,1.934789222131417e-30,2.9416057363106555e-41,1.934789222131417e-30,Unknown,3.433592932918694,2026-02-21T17:51:22.131884,
34.12691648700175,-118.03730748052688,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.2329665350731966,2026-02-21T17:51:25.668782,
34.10438325330844,-118.04115866332786,1.031837656406036e-31,2.928713790438868e-42,1.031837656406036e-31,Unknown,0.6499537683292048,2026-02-21T17:51:28.982475,
34.12549216711362,-118.2576027815235,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.901578817103636,2026-02-21T17:51:32.594548,
34.091591918465056,-118.21212956853168,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.490106132176718,2026-02-21T17:51:40.263486,
34.112387570988986,-118.224471143299,4.368225169731932e-34,3.335090345093065e-43,4.368225169731932e-34,Unknown,1.135576701385181,2026-02-21T17:51:43.759280,
34.13471667886891,-118.22323996167054,1.4069610188016668e-07,3.937648684752736e-43,1.4069610188016668e-07,Unknown,0.880959801222056,2026-02-21T17:51:47.477552,
34.10541943801949,-118.19756946781648,1.0993208122562342e-29,2.9416057363106555e-41,1.0993208122562342e-29,Unknown,2.95304516657997,2026-02-21T17:51:50.960614,
